host_id,title,room_type,description,address,lat,lng,header_count_max,daily_price,rating_star_score,review_count
32,박박 호텔,아파트,Aliquid eaque nulla possimus fugiat qui voluptate optio. Amet dolores eaque repellat architecto. Hic debitis velit totam.,세종특별자치시 도봉구 강남대066가 (옥자차면),37.65639,126.835,4,30000,4.32,411
177,(주) 윤장박 펜션,모텔,Minima inventore a deleniti iste doloremque magni animi. Pariatur minima impedit corporis molestiae sit voluptatibus natus. Earum neque illum ut.,인천광역시 강남구 테헤란길 (예원한동),36.6009,126.665,4,30000,3.53,274
86,유한회사 박 호텔,아파트,Molestiae culpa accusamus quos consequuntur. Repellat non similique explicabo commodi corporis autem.,충청북도 청양군 압구정길,34.8825,128.62667,4,30000,4.48,367
172,주식회사 이김이 펜션,모텔,Quae suscipit nam distinctio accusantium consectetur at. Rerum aspernatur hic harum quo impedit facere. Quod at quae eos.,서울특별시 구로구 백제고분1가,37.1759,128.9889,4,30000,3.97,407
3,이고 호텔,펜션,"Iusto voluptate delectus.
Voluptatem nulla nulla debitis beatae. Repellendus iste aliquam quisquam eveniet corporis officia. Commodi blanditiis harum nostrum iusto magnam. Rem neque cumque.",제주특별자치도 포천시 오금로 (민서김리),37.65639,126.835,4,30000,3.09,358
70,박강 모텔,호텔,"Aliquid inventore accusamus blanditiis minus. Beatae quod temporibus non.
Reprehenderit similique neque. Animi quasi repudiandae nulla dignissimos eligendi itaque.",경상북도 청주시 청원구 영동대569거리 (병철김마을),34.8825,128.62667,4,30000,2.25,500
129,박김하 모텔,아파트,Sit pariatur voluptates quo. Nisi possimus ullam quisquam. Nostrum molestiae iure vitae ullam magni sint minima.,대전광역시 관악구 서초중앙066길,37.65639,126.835,4,30000,4.26,24
105,(유) 윤 모텔,호텔,"Neque fugit molestias harum. Delectus delectus ipsa quia pariatur id.
Repellendus molestiae doloribus. Corrupti quidem unde maxime dignissimos molestiae dolorum.",충청남도 의정부시 서초중앙로,36.20389,127.08472,4,30000,1.61,214
7,주식회사 진이이 호텔,호텔,Iure inventore omnis labore facilis nulla mollitia voluptatum. Quia voluptates nemo pariatur in eius nulla. Quas aspernatur corporis nostrum veniam occaecati in consequuntur.,서울특별시 서구 양재천길,37.1759,128.9889,4,30000,2.87,354
131,(주) 김 모텔,모텔,Omnis inventore molestias velit qui perferendis maiores. Nam iusto hic aperiam itaque. Vel eaque quibusdam molestias.,충청남도 보은군 오금가 (정희나오리),36.6009,126.665,4,30000,2.3,340
118,주식회사 이 펜션,모텔,Ipsum atque explicabo officia. Voluptate sequi delectus mollitia maxime in. Vitae distinctio amet ullam. Omnis officiis ipsum repellendus ratione.,대구광역시 용산구 학동로 (정순박동),36.82167,128.63083,4,30000,4.11,45
185,(유) 김 호텔,호텔,Et voluptates eum quas nostrum. Explicabo inventore natus. Nobis labore quasi.,세종특별자치시 남구 개포가,36.6009,126.665,4,30000,2.86,348
181,유한회사 이김김 모텔,아파트,Mollitia est recusandae odit ipsa alias sequi. Doloremque repellat eos cum doloremque. Voluptatem natus modi temporibus sequi minus doloremque. Eveniet nulla fugiat repudiandae incidunt optio.,충청남도 시흥시 논현817길 (선영이양면),36.6009,126.665,4,30000,2.68,32
195,(주) 이 호텔,펜션,"Numquam numquam perferendis quis eos. Delectus sit pariatur perspiciatis officia accusantium.
Rerum porro in. Quia doloremque recusandae voluptates quas optio repudiandae temporibus.",경상북도 양양군 강남대로,34.8825,128.62667,4,30000,1.9,309
153,이이 펜션,아파트,Aut vero laborum nemo minus quas. A officiis doloribus eligendi pariatur ducimus at.,울산광역시 중구 백제고분거리,37.1759,128.9889,4,30000,3.83,455
57,강김 펜션,펜션,"Eveniet deserunt officiis non blanditiis quo. Est iusto alias dicta. Odio saepe quos aspernatur voluptatibus qui doloribus voluptates.
Sint consequuntur deserunt. Atque recusandae eum.",경기도 서천군 역삼25거리 (유진이김마을),36.6009,126.665,4,30000,3.27,235
99,주식회사 김 모텔,펜션,Quas earum totam assumenda sequi quia. Numquam quos veritatis molestiae delectus maiores hic distinctio.,제주특별자치도 수원시 권선구 선릉05로,37.1759,128.9889,4,30000,1.51,89
78,최김 펜션,아파트,"Magni similique incidunt optio.
Explicabo quas iste ad quis. Excepturi iusto atque incidunt beatae cumque eos consectetur.",제주특별자치도 보령시 강남대거리 (상현박김마을),37.65639,126.835,4,30000,3.14,419
55,주식회사 김강김 펜션,펜션,Iusto atque ad libero et. Occaecati quia iure nostrum fugiat sed. Tenetur quod est sit iusto tenetur. Adipisci aliquam at tenetur totam.,전라남도 고양시 덕양구 영동대91가,36.20389,127.08472,4,30000,1.38,442
124,(유) 김 호텔,펜션,"Blanditiis dolor quas officiis. Impedit quod porro magni sed pariatur iure.
Totam sapiente eligendi quas perspiciatis dolorem. Vel accusamus facilis officiis aperiam.",경기도 부여군 가락642가,36.20389,127.08472,4,30000,3.23,57
31,송노김 호텔,모텔,Officia possimus reiciendis voluptates commodi expedita. Iusto quos voluptatibus voluptatem tempora illo temporibus. Voluptatibus officiis impedit maxime ratione.,인천광역시 영등포구 서초중앙01길 (정웅장이읍),37.65639,126.835,4,30000,1.75,48
143,주식회사 이 모텔,펜션,Animi sunt enim. Recusandae voluptatibus aspernatur sed facere labore nobis a. Assumenda excepturi odit ipsa aspernatur nam id.,전라북도 고양시 일산서구 서초대길 (재현최고읍),34.8825,128.62667,4,30000,3.8,296
110,(주) 박 아파트,모텔,Aut quis accusamus ipsa facere quam aspernatur. Excepturi nobis quae voluptas molestiae tenetur in. Veritatis quisquam atque cumque. Eaque facilis qui quasi voluptate quos.,전라남도 안산시 단원구 양재천13로,36.20389,127.08472,4,30000,1.99,14
55,노최 호텔,펜션,Cum accusantium voluptate sapiente voluptatibus. Illo quia odit dolor. Quisquam facere voluptate voluptatem.,대전광역시 송파구 반포대716거리,37.65639,126.835,4,30000,3.74,377
185,(주) 구최김 아파트,모텔,Impedit delectus incidunt itaque amet dolores. Amet eveniet explicabo dignissimos in. Ullam nobis commodi eaque officia ad rem dolore.,전라남도 이천시 영동대길 (영환심마을),36.20389,127.08472,4,30000,2.52,455
191,(유) 노 호텔,아파트,Minima nihil quaerat provident. Veniam id ad quia vitae eaque. Laboriosam ad sint.,부산광역시 은평구 논현가 (진호이리),36.6009,126.665,4,30000,4.87,189
79,주식회사 김송황 펜션,아파트,"Voluptas numquam accusantium nostrum tempore ipsum asperiores. Reprehenderit totam eos harum dignissimos nulla tempore.
Numquam minima harum delectus vel. Consequuntur porro sint id sapiente.",인천광역시 관악구 선릉로,36.20389,127.08472,4,30000,1.55,49
73,(주) 박권박 모텔,호텔,Necessitatibus nesciunt et asperiores enim repellat. Veniam sed nesciunt repellat.,서울특별시 성북구 반포대74거리 (서준서서면),36.6009,126.665,4,30000,3.03,282
26,권고김 모텔,모텔,"Culpa ratione dolor accusantium. Accusantium esse et accusamus quis ratione neque. Recusandae recusandae voluptatum nisi.
Vitae exercitationem debitis.",대구광역시 관악구 테헤란로,36.82167,128.63083,4,30000,4.18,308
190,주식회사 이박김 모텔,모텔,"Possimus nam autem a dolores. Autem nesciunt unde quidem quibusdam.
Iste quis quia eaque. Tempore excepturi at.",경기도 안산시 석촌호수길 (선영윤하동),36.6009,126.665,4,30000,1.98,125
20,유한회사 최조이 아파트,펜션,"Voluptatum praesentium explicabo veniam totam harum. Dolor quos tempora quam debitis fugiat corrupti laudantium.
Id error doloribus nihil nulla ipsam. Culpa repudiandae porro eum.",세종특별자치시 양천구 선릉58거리 (정수김박읍),36.6009,126.665,4,30000,2.25,139
4,송오 호텔,아파트,Ad debitis consequatur deserunt nisi iure enim magni. Consequatur repellat commodi veritatis. Soluta suscipit saepe incidunt.,경상남도 가평군 선릉길 (하은김동),34.8825,128.62667,4,30000,4.57,108
33,(주) 김박장 펜션,호텔,Ducimus tempora error excepturi cum similique. Quae repellendus commodi quibusdam iure dolor. Nobis ipsa esse eligendi in.,인천광역시 남구 양재천거리 (순옥장최동),36.20389,127.08472,4,30000,3.32,336
64,김김 펜션,호텔,"Dolorum minus exercitationem culpa minima.
Officia eum neque distinctio. Ipsum incidunt corporis culpa.",울산광역시 영등포구 잠실로 (경희민읍),36.6009,126.665,4,30000,3.77,467
167,주식회사 이김이 모텔,펜션,Soluta adipisci aliquid dolorem cum. Perferendis doloribus eligendi. Itaque consectetur officia molestias placeat quam.,광주광역시 성북구 삼성로 (영식권면),36.6009,126.665,4,30000,2.78,414
142,권문강 아파트,아파트,"Tenetur ullam doloribus beatae laboriosam ut. Earum quas sequi minima ad sed.
Maxime illo id veritatis. Quam aliquam eum suscipit ducimus nam corrupti.",전라북도 하남시 백제고분94거리,37.1759,128.9889,4,30000,3.8,355
22,이황이 펜션,펜션,Quia nostrum magnam maxime dicta hic nisi hic. Nobis ipsam asperiores cupiditate consequuntur dolorum dicta. Saepe nostrum excepturi.,세종특별자치시 송파구 석촌호수5거리 (건우최양마을),36.20389,127.08472,4,30000,2.86,419
113,유한회사 심김강 아파트,아파트,"Atque vitae libero iure qui necessitatibus quis. Alias sapiente consequatur laboriosam. Facere veritatis nemo voluptate.
Repellendus eveniet optio soluta aut excepturi. Adipisci id quas deleniti.",강원도 충주시 오금979로,36.6009,126.665,4,30000,2.72,348
87,주식회사 김윤김 호텔,펜션,Non officia autem id iste. Eaque sed a animi omnis unde sapiente voluptas. Est blanditiis consequatur. Aut laudantium amet inventore.,대전광역시 동대문구 가락길,36.20389,127.08472,4,30000,1.41,45
166,안김 호텔,펜션,Occaecati quis molestias labore recusandae assumenda a. Inventore voluptatum ipsam fugit veritatis culpa sequi deserunt. Blanditiis laudantium itaque voluptates sequi corporis.,충청북도 철원군 개포2가 (수빈이읍),37.1759,128.9889,4,30000,1.82,97
15,박김홍 펜션,아파트,Molestiae hic ullam est. Perferendis iste perspiciatis ad. Harum unde molestiae illum incidunt a sint.,경상남도 정선군 반포대거리,34.8825,128.62667,4,30000,4.7,299
182,배류이 아파트,호텔,Vel molestiae corporis accusamus adipisci optio explicabo. Consequuntur non eius.,전라남도 옥천군 선릉길 (영희이지리),37.65639,126.835,4,30000,1.26,216
10,박김 모텔,아파트,"Repudiandae molestias eaque. Cum rerum repudiandae eligendi corporis occaecati assumenda.
Laboriosam magnam consequuntur in officia. Itaque officia occaecati dolores minima.",경상북도 영동군 백제고분가,34.8825,128.62667,4,30000,4.03,189
42,최신 모텔,호텔,A cumque minima aliquid maiores id cum. Sit libero voluptatibus voluptatum cupiditate eveniet amet provident.,울산광역시 서구 양재천거리,36.6009,126.665,4,30000,4.88,471
135,김김 모텔,펜션,Quibusdam sint molestiae quas. Vitae perferendis pariatur. Dolorum ipsam veritatis libero quod rem. Ducimus autem molestias recusandae.,대전광역시 종로구 논현로 (주원김읍),36.6009,126.665,4,30000,3.61,114
134,안박 모텔,펜션,Sequi recusandae officia reprehenderit. Ullam voluptate omnis eligendi nemo quia et.,세종특별자치시 금천구 오금920길 (수민이읍),37.1759,128.9889,4,30000,4.82,437
91,유한회사 황박이 펜션,아파트,Tenetur aut voluptatem repudiandae facilis omnis. Fugit eveniet blanditiis ipsam.,경상남도 양구군 반포대거리 (정희김읍),37.65639,126.835,4,30000,4.97,96
31,주식회사 박 펜션,모텔,Facere minima quo dolore ea rem vitae explicabo. Fugit repellendus ipsum at. Libero dicta dolorum ex.,세종특별자치시 노원구 언주길,36.82167,128.63083,4,30000,2.06,336
17,(유) 박이이 모텔,모텔,"Rem tempora amet dolorem quasi provident. Illum aut deserunt eveniet consequatur culpa veniam.
Praesentium ea reprehenderit veniam deleniti eaque aperiam. Delectus blanditiis mollitia.",광주광역시 송파구 양재천로 (영미이면),37.65639,126.835,4,30000,1.11,453
145,김한 모텔,펜션,"Nulla sit repudiandae. Quis itaque similique delectus a. Dicta rem ipsam.
Molestias autem nisi hic et amet maiores. Autem voluptate necessitatibus tempora.",제주특별자치도 금산군 학동가 (영식김면),36.20389,127.08472,4,30000,1.45,179
76,이박 모텔,호텔,Soluta ullam voluptate tempora. Animi tempora alias maiores asperiores cum sapiente.,충청북도 청주시 서원구 서초중앙4로 (예준강이동),37.1759,128.9889,4,30000,2.43,43
76,주식회사 박 펜션,펜션,"Quis iste iusto eos quod. Incidunt at magni quis quos.
Aperiam omnis delectus praesentium. Nobis deleniti enim ducimus expedita.",충청남도 김포시 서초대066거리,34.8825,128.62667,4,30000,2.13,309
5,이김김 펜션,펜션,Soluta veritatis nihil. Accusantium tempore beatae eius vel. Et dolorum exercitationem tempore ab occaecati.,제주특별자치도 안양시 동안구 잠실726길,36.6009,126.665,4,30000,3.4,421
123,김이오 모텔,아파트,Illo inventore sapiente ex autem. Suscipit voluptates dolore esse facilis deserunt. Commodi dignissimos cumque eum.,대구광역시 동구 석촌호수641가 (영호나김리),37.1759,128.9889,4,30000,1.9,388
44,유한회사 박배박 아파트,모텔,"Quibusdam atque a. Voluptate asperiores saepe rerum.
Similique optio repellat accusamus delectus. Veritatis minus eius aut delectus aliquam.",대구광역시 서구 봉은사거리 (현주장읍),37.65639,126.835,4,30000,1.6,260
180,(유) 김 모텔,호텔,"Aut in aut.
A vitae quisquam consectetur laboriosam. Pariatur delectus corrupti natus quod fugit. Ducimus optio accusamus vero.
Voluptates deleniti ipsa eaque tempora.",경상남도 아산시 양재천로,34.8825,128.62667,4,30000,2.37,324
9,(유) 이 아파트,아파트,"Fuga nihil error quis commodi. Quia numquam magni quas.
Perspiciatis impedit nesciunt consectetur. Deserunt autem aut aspernatur nisi. Nobis qui odit recusandae amet quaerat facilis.",부산광역시 서대문구 언주36길,36.20389,127.08472,4,30000,3.52,40
22,양김김 아파트,호텔,Repellat dolorum molestiae illum eligendi. Veritatis modi quos totam dignissimos. Labore aliquam necessitatibus aliquam. Perspiciatis distinctio eius sequi unde aperiam.,전라남도 화성시 강남대길,37.65639,126.835,4,30000,3.28,242
186,(주) 김 모텔,아파트,Laborum deserunt repellat cumque. Modi fugit illum quaerat dignissimos rerum. Sunt sapiente minima amet molestias eligendi placeat.,서울특별시 중랑구 테헤란84거리,34.8825,128.62667,4,30000,2.84,181
137,남문 펜션,펜션,Minus quaerat beatae. Quod excepturi dicta laborum. Illum minus ipsum. Ab maxime exercitationem quaerat sed.,인천광역시 은평구 강남대거리 (상현박읍),36.82167,128.63083,4,30000,1.72,164
100,유한회사 윤 모텔,펜션,Omnis qui reiciendis aliquid. Dolores harum at accusantium inventore dolorem a ab. Ex adipisci porro nesciunt amet beatae.,인천광역시 송파구 강남대가 (정훈김동),36.82167,128.63083,4,30000,1.74,445
112,송이김 모텔,아파트,Voluptate quam inventore nemo alias. Fugit doloremque quia at iste iste. Natus quis saepe iusto explicabo atque. Saepe recusandae voluptates praesentium quasi nesciunt sed.,경상북도 청주시 서원구 백제고분679로 (경자최동),37.1759,128.9889,4,30000,4.45,221
30,(주) 김이오 펜션,호텔,Rem eos veritatis fugit minus corrupti aliquid.,부산광역시 금천구 서초중앙41길,36.82167,128.63083,4,30000,2.84,186
23,이송권 모텔,펜션,Quo recusandae maiores aperiam harum illum laboriosam a. Quo quisquam consequuntur minima nostrum. Ullam eligendi officiis aperiam beatae similique porro sapiente.,대구광역시 용산구 서초대31로 (서윤최민면),36.6009,126.665,4,30000,2.16,230
99,김윤김 모텔,호텔,Quae voluptatem cumque maxime quidem quam earum. Illo quidem tempore explicabo culpa ab distinctio. Suscipit nesciunt iusto quibusdam veritatis.,전라북도 양구군 선릉거리 (진호이리),34.8825,128.62667,4,30000,2.87,152
120,(유) 허이고 호텔,호텔,"Veritatis odit fugit mollitia dolorum numquam.
Eos molestias aliquam expedita. Veniam modi voluptas deserunt.",부산광역시 종로구 역삼284거리,34.8825,128.62667,4,30000,1.89,239
96,(유) 오이송 아파트,펜션,Suscipit consequuntur quas dicta quam earum. Veritatis quos praesentium porro tempore sed vero. Esse nobis deserunt velit debitis aut nemo.,울산광역시 북구 서초대2거리,34.8825,128.62667,4,30000,3.27,353
63,(유) 박김최 펜션,모텔,"Mollitia totam et molestias totam fuga non. Sunt reiciendis debitis.
Exercitationem nulla reiciendis eveniet voluptatum id. Minima corrupti a tempore voluptatum placeat.",경기도 예산군 도산대86로 (영숙안이읍),37.1759,128.9889,4,30000,3.85,402
93,박정김 펜션,모텔,"Dolore optio consectetur eum optio qui. Corrupti explicabo consectetur inventore officiis eum.
Laudantium vel ullam perspiciatis saepe aliquid eligendi. Ex ipsum enim.",인천광역시 영등포구 논현430길,36.6009,126.665,4,30000,4.7,175
145,손김 아파트,호텔,"Nihil optio voluptates doloremque eius.
Culpa error accusamus pariatur inventore voluptatum. Facere cumque quisquam quis.",전라남도 고양시 일산서구 선릉길 (현숙권읍),37.65639,126.835,4,30000,2.12,271
58,(주) 장 펜션,펜션,"Maxime fugit reprehenderit in. Et nesciunt aliquam ea quisquam consequuntur voluptates quas. Consequuntur deserunt debitis animi magnam.
Dolorem ducimus eligendi ipsam.",충청남도 삼척시 학동로 (보람최김읍),36.20389,127.08472,4,30000,2.58,213
25,(유) 문이최 모텔,펜션,"Labore quam id fugit soluta pariatur. Error sequi accusantium veritatis recusandae et.
Tenetur corrupti quidem velit adipisci vero magni. Eius amet vitae corrupti vitae sunt.",세종특별자치시 구로구 학동4가,34.8825,128.62667,4,30000,1.09,297
161,박김 모텔,모텔,Accusantium consequuntur voluptate. Eos repudiandae exercitationem deserunt voluptate pariatur. Sed deleniti tempora deleniti unde explicabo voluptatem repudiandae.,경기도 수원시 장안구 삼성11길 (영호이리),37.1759,128.9889,4,30000,1.98,378
18,주식회사 강장이 호텔,호텔,Ipsam voluptatibus qui nulla velit. Accusantium nulla porro nisi similique dolore repellendus modi. Nam atque commodi deleniti. Eaque ex deserunt alias sed praesentium officiis.,세종특별자치시 남구 언주가,34.8825,128.62667,4,30000,4.64,211
13,주식회사 이김최 펜션,펜션,"Vitae ipsam dignissimos alias deserunt tempora est. Qui possimus vero facilis.
Nam optio suscipit nihil reiciendis. Quibusdam at optio fugiat iste facere.",광주광역시 은평구 백제고분거리,36.20389,127.08472,4,30000,2.03,454
16,이이김 펜션,모텔,"Ex possimus dolores rerum ipsam. Officiis facere ratione illum libero repellendus ducimus.
Quis laboriosam numquam repudiandae non. Adipisci culpa assumenda provident ab.",서울특별시 노원구 서초중앙로,37.65639,126.835,4,30000,2.01,392
11,(주) 허남유 펜션,모텔,Dignissimos eius minima. Consectetur nemo temporibus assumenda dolor neque. Sint sunt mollitia. Facere aliquam tenetur corrupti.,대구광역시 종로구 백제고분거리 (정자이김면),36.6009,126.665,4,30000,1.23,474
10,주식회사 서김양 펜션,아파트,Optio ex nemo doloribus. Eos deleniti officia perspiciatis a repellat dignissimos.,충청북도 화천군 선릉5거리,37.1759,128.9889,4,30000,1.79,188
188,(유) 고 호텔,호텔,"Ad est sunt vel laborum quis nisi. Quisquam assumenda neque sint nesciunt. Quam quae quibusdam doloremque.
Impedit eaque ratione iste. Labore rerum repellendus placeat provident ratione.",부산광역시 중구 선릉017로,34.8825,128.62667,4,30000,4.84,252
2,박장 모텔,펜션,Alias dicta excepturi non culpa provident adipisci. Doloremque autem fugit temporibus suscipit autem. Beatae culpa aliquid debitis praesentium recusandae aspernatur.,경상북도 용인시 처인구 압구정177길 (도윤양노읍),37.65639,126.835,4,30000,3.29,99
175,강김 호텔,아파트,"Vitae nostrum distinctio ad consequuntur error enim. Ullam quidem fugiat voluptas est. Velit ipsum officia aperiam. Repudiandae explicabo eaque esse.
Porro aut provident.",충청북도 김포시 서초중앙1거리 (민준고김리),36.20389,127.08472,4,30000,1.67,400
97,(주) 박이구 호텔,아파트,Ex error aliquid sed corrupti beatae molestiae exercitationem. Ad fuga nisi quasi minima ad.,인천광역시 서초구 강남대가,36.82167,128.63083,4,30000,3.84,186
105,박송박 아파트,호텔,Fugiat optio neque nihil commodi. Fugiat tempora maxime numquam quibusdam et. Veniam vitae qui doloribus praesentium soluta magnam.,충청북도 오산시 양재천220가,34.8825,128.62667,4,30000,2.86,412
156,(주) 신구전 펜션,모텔,"Perspiciatis officiis quasi vitae cumque.
Esse corporis occaecati aliquam. Veniam tempora placeat reiciendis rem doloremque dicta nobis. Labore iusto magni distinctio.",대구광역시 동대문구 강남대가 (미경김마을),36.82167,128.63083,4,30000,4.22,429
139,김이 펜션,호텔,"Animi eos neque ullam beatae impedit. Perferendis quidem placeat esse cumque distinctio.
Error dignissimos ipsum cupiditate impedit delectus.",전라북도 안산시 단원구 잠실9길,36.82167,128.63083,4,30000,2.48,227
200,(주) 김 호텔,모텔,"Ipsam modi quibusdam. Fugit eos nihil saepe. Voluptates ea saepe officia.
Magni esse enim ea hic suscipit consectetur.",서울특별시 강북구 영동대946로,34.8825,128.62667,4,30000,3.68,271
146,유한회사 서 아파트,호텔,Voluptas a aliquam asperiores ratione optio. Magnam iusto animi culpa occaecati. Debitis officia sunt aliquid autem.,충청남도 양평군 선릉65가,36.6009,126.665,4,30000,3.19,454
134,이이 호텔,펜션,"Libero perspiciatis cum.
Nobis aliquid eligendi nulla ad neque. Quis sunt nihil impedit vel atque.",충청북도 용인시 기흥구 영동대길 (민서진읍),37.65639,126.835,4,30000,1.26,259
173,(주) 손 펜션,모텔,Vel quam fugit quae tenetur consequuntur. Dolores cum tempora veritatis. Aspernatur odit cum fugiat possimus enim.,경상남도 동해시 양재천0거리 (민재성동),34.8825,128.62667,4,30000,4.08,130
31,주식회사 김한조 아파트,모텔,Debitis eius voluptates quam aperiam enim. Voluptates aut corporis est quaerat itaque. Cum enim explicabo suscipit dicta itaque quos tempore.,부산광역시 동작구 양재천0로 (혜진김면),36.20389,127.08472,4,30000,2.89,336
146,유한회사 김김김 모텔,호텔,Animi dicta cumque dolorum autem eius dolores sunt. Ducimus iusto debitis dignissimos ex neque mollitia nesciunt. Iure sapiente tempore.,경기도 충주시 가락9길 (정수권우리),34.8825,128.62667,4,30000,1.69,494
34,주식회사 홍고이 펜션,모텔,"Dolor vero maiores incidunt adipisci labore. Odio eaque facere assumenda eius quia occaecati saepe.
Odit fugit itaque. Quidem atque sapiente natus. Unde corporis explicabo ipsam.",울산광역시 송파구 가락3로,36.20389,127.08472,4,30000,4.44,95
8,구김심 펜션,모텔,Tempora a illum id doloremque. Quia culpa culpa temporibus dignissimos nesciunt. Explicabo voluptatibus quidem dolore.,광주광역시 동구 도산대거리,36.82167,128.63083,4,30000,4.41,206
132,이이 모텔,펜션,"Saepe dolores ipsum sed vel soluta amet. Illum exercitationem similique qui labore omnis.
Velit ratione facere at quod minima.",인천광역시 용산구 학동850로 (영미황황마을),36.20389,127.08472,4,30000,3.66,314
192,(주) 우이박 호텔,호텔,"Suscipit nobis exercitationem occaecati aliquid.
Ipsum voluptatum quaerat fuga alias. Nisi unde dolorum eos ex voluptatibus. Quia quibusdam enim. Dolorum culpa cum numquam.",울산광역시 성북구 서초대670로,36.6009,126.665,4,30000,3.71,79
49,(주) 차 아파트,펜션,"Adipisci commodi nam quos eaque natus totam. Nulla nam quod vel et exercitationem accusamus. Ut id deserunt sunt aliquam saepe.
Architecto recusandae blanditiis.",대전광역시 은평구 도산대가 (예진김읍),37.1759,128.9889,4,30000,2.2,38
126,권지 펜션,호텔,Aliquid laborum excepturi quaerat. Aut animi corrupti hic fuga praesentium magni.,대전광역시 강동구 학동76길 (중수서면),36.6009,126.665,4,30000,2.24,197
174,강한김 호텔,모텔,Distinctio delectus vitae a hic. Consequuntur iste animi perspiciatis. Officia dignissimos asperiores esse doloremque vitae a.,충청남도 천안시 서북구 영동대8가 (지연최강면),36.82167,128.63083,4,30000,3.01,18
185,심김 아파트,펜션,"Perferendis corrupti soluta quidem esse adipisci.
Quisquam ea asperiores beatae ab ad quod impedit. Reiciendis laborum molestias vitae asperiores quos qui.",강원도 양구군 양재천거리,36.82167,128.63083,4,30000,2.65,39
71,유한회사 박 펜션,아파트,"Maiores suscipit voluptatibus.
Commodi maiores dolores unde voluptate velit. Id assumenda numquam id accusamus facere.
Quae ad ullam dolore. Ex occaecati recusandae illum et aliquid possimus.",충청북도 예산군 개포4길,36.82167,128.63083,4,30000,3.81,145
9,(주) 강김이 아파트,아파트,Rerum voluptatum nostrum nulla facere molestias laudantium cum. Iure unde nisi neque officiis expedita temporibus. Nobis hic nesciunt qui beatae quos quaerat.,전라북도 고양시 석촌호수4로 (성민김이리),36.6009,126.665,4,30000,4.43,317
184,이이 아파트,펜션,Corporis laudantium provident omnis facilis. Sapiente laudantium quod vel maxime quos incidunt.,경상남도 청주시 서원구 학동494로,34.8825,128.62667,4,30000,3.54,113
122,주식회사 박 호텔,호텔,Fugiat mollitia dolores repellendus fugiat aspernatur natus repudiandae. Ipsam minus reprehenderit quidem asperiores ex iusto.,충청북도 포천시 논현9로 (성진나면),37.65639,126.835,4,30000,1.7,206
53,(주) 강권김 펜션,호텔,Est rerum ipsa quam consequuntur consectetur at ipsum. Saepe necessitatibus dolorum voluptatem animi dolores labore.,대구광역시 금천구 학동133거리 (예은나읍),37.65639,126.835,4,30000,1.81,272
130,서이김 호텔,호텔,"Natus molestiae amet quidem fugit reiciendis eaque. Asperiores dignissimos facere mollitia.
Voluptatum aliquid dolor sapiente neque. Nobis dicta impedit ipsam.",부산광역시 용산구 삼성로,36.20389,127.08472,4,30000,1.86,275
166,(주) 김 호텔,펜션,"Possimus laboriosam distinctio tenetur inventore. Officiis ad accusamus perspiciatis.
Nesciunt qui illo illum quod distinctio. Earum inventore recusandae fugiat eaque animi.",충청남도 광주시 백제고분길 (성현송이읍),34.8825,128.62667,4,30000,2.11,79
121,강오윤 호텔,모텔,Veritatis facere ex dolores. Repellendus quos mollitia fugit placeat.,충청남도 서천군 서초대로 (은영나장읍),36.82167,128.63083,4,30000,2.09,282
117,이안김 아파트,아파트,Deleniti rerum ullam excepturi cumque eos adipisci. Nesciunt optio aperiam voluptatem maiores autem. Repellat consectetur facilis illum adipisci vero laudantium.,경기도 청양군 개포거리 (미영김권마을),37.1759,128.9889,4,30000,3.5,303
61,(주) 최 펜션,모텔,"Illo facere officia amet doloribus numquam quos. Ex omnis iusto quas ex. Sint eligendi sed in modi voluptate.
Porro possimus aperiam illum. Autem sit magnam.",충청북도 성남시 수정구 영동대로 (지연김동),36.82167,128.63083,4,30000,4.81,380
144,류이 아파트,모텔,In quasi soluta corporis minima amet. Aspernatur dolores dolor amet ad inventore esse culpa. Quis provident deleniti nam assumenda.,부산광역시 양천구 봉은사36길 (현우차읍),36.82167,128.63083,4,30000,4.59,80
74,김김류 펜션,펜션,"Vitae ratione a praesentium reprehenderit vel. Harum iste possimus nam in. Voluptas fugit minus quidem.
Impedit ex illum minus sint deleniti. Voluptatibus aliquid accusantium a nemo unde a.",강원도 양주시 영동대가 (정희김리),34.8825,128.62667,4,30000,3.2,222
124,주식회사 이오박 아파트,펜션,Sapiente officiis commodi odit odio. Officiis vel blanditiis similique delectus. Minus possimus quasi facilis dolorum.,전라남도 시흥시 삼성47거리 (은주김면),34.8825,128.62667,4,30000,3.59,163
194,김김 펜션,모텔,"Saepe perferendis quibusdam.
Illum necessitatibus et fugiat. Officia a quo minima rem adipisci consequuntur consequatur. Eius porro asperiores dicta odit. Deserunt unde repellendus.",인천광역시 성북구 오금로 (순자주장동),37.1759,128.9889,4,30000,1.66,19
93,주식회사 김 아파트,호텔,Molestias enim voluptatibus. Nihil iste praesentium numquam eaque. Praesentium non distinctio sequi placeat.,대전광역시 강남구 논현742길 (종수문마을),37.1759,128.9889,4,30000,1.97,244
148,김김 펜션,펜션,Libero explicabo eius similique occaecati quisquam ullam deleniti. Aperiam eum distinctio sed accusamus optio.,서울특별시 마포구 압구정46길,34.8825,128.62667,4,30000,1.02,266
